date,net_value,return,drawdown
20220705,2.5399206,0.0027154684,0.08086455
20220706,2.634012,0.037045002,0.046815157
20220707,2.6500728,0.006097436,0.041003108
20220708,2.6423166,-0.0029268265,0.04380995
20220711,2.6693761,0.010240793,0.03401774
20220712,2.6888752,0.0073046684,0.026961505
20220713,2.6468284,-0.015637338,0.0421772
20220714,2.6755989,0.010869741,0.03176588
20220715,2.7191994,0.016295671,0.015987873
20220718,2.7399032,0.0076138973,0.008495688
20220719,2.8027074,0.022922039,0.0
20220720,2.823087,0.007271409,0.0
20220721,2.814761,-0.0029492974,0.0029492974
20220722,2.848001,0.01180923,0.0
20220725,2.8534687,0.0019198656,0.0
20220726,2.8929038,0.013820052,0.0
20220727,2.8646681,-0.00976032,0.00976032
20220728,2.9300532,0.022824645,0.0
20220729,2.8629382,-0.022905767,0.022905767
20220801,2.8628438,-3.296137e-05,0.022937953
20220802,2.8290207,-0.011814475,0.034481466
20220803,2.7852218,-0.015482008,0.049429595
20220804,2.7799726,-0.0018846989,0.051221132
20220805,2.793242,0.004773259,0.04669243
20220808,2.8172724,0.008603096,0.03849107
20220809,2.8150394,-0.00079262257,0.039253175
20220810,2.8108747,-0.0014794469,0.040674508
20220811,2.7992291,-0.0041430593,0.044649065
20220812,2.8223035,0.008243084,0.03677398
20220815,2.8266437,0.0015377998,0.035292685
20220816,2.8088846,-0.006282747,0.041353703
20220817,2.8515666,0.01519537,0.026786804
20220818,2.835945,-0.005478263,0.03211832
20220819,2.90063,0.022809029,0.0100418925
20220822,2.9819505,0.028035522,0.0
20220823,2.937354,-0.014955461,0.014955461
20220824,2.9262931,-0.0037656426,0.018664777
20220825,2.9262931,0.0,0.018664777
20220826,2.9262931,0.0,0.018664777
20220829,2.9262931,0.0,0.018664777
20220830,2.9574895,0.010660648,0.00820303
20220831,3.0243456,0.022605658,0.0
20220901,3.040502,0.005342126,0.0
20220902,3.0954878,0.018084407,0.0
20220905,3.0954878,0.0,0.0
20220906,3.0957716,9.1671944e-05,0.0
20220907,3.0603788,-0.011432588,0.011432588
20220908,3.1075282,0.01540637,0.0
20220909,3.0882998,-0.0061876774,0.0061876774
20220913,3.031151,-0.018504918,0.024578094
20220914,3.0923715,0.020197034,0.004877448
20220915,3.1211333,0.009300947,0.0
20220916,3.0481734,-0.023376107,0.023376107
20220919,3.0279188,-0.006644845,0.029865623
20220920,3.0279188,0.0,0.029865623
20220921,3.0828981,0.018157482,0.012250423
20220922,3.0644357,-0.0059886575,0.018165708
20220923,3.0776696,0.004318595,0.013925612
20220926,3.0238667,-0.017481744,0.031163871
20220927,3.0353074,0.0037834644,0.027498305
20220928,3.0362864,0.00032246113,0.027184665
20220929,3.0048685,-0.010347486,0.037250817
20220930,3.0048685,0.0,0.037250817
20221010,3.0012689,-0.0011979342,0.038404167
20221011,2.9591734,-0.014025867,0.051891387
20221012,3.1156993,0.05289507,0.0017410517
20221013,3.139057,0.0074967146,0.0
20221014,3.1557522,0.0053185225,0.0
20221017,3.1628175,0.0022388697,0.0
20221018,3.1709883,0.0025833845,0.0
20221019,3.2608032,0.028323889,0.0
20221020,3.279717,0.0058003664,0.0
20221021,3.2900927,0.0031635761,0.0
20221024,3.2962344,0.0018666983,0.0
20221025,3.1980531,-0.029785872,0.029785872
20221026,3.2286696,0.00957346,0.02049756
20221027,3.3135211,0.026280642,0.0
20221028,3.2283416,-0.025706649,0.025706649
20221031,3.2551057,0.00829041,0.017629385
20221101,3.2988837,0.013448954,0.004417479
20221102,3.385887,0.026373506,0.0
20221103,3.3733277,-0.0037092566,0.0037092566
20221104,3.40182,0.008446336,0.0
20221107,3.455952,0.015912652,0.0
20221108,3.4075391,-0.014008522,0.014008522
20221109,3.4075391,0.0,0.014008522
20221110,3.4067318,-0.00023692846,0.014242113
